"label","net","group","to_pin","fast_min","fast_max","slow_min","slow_max","estimated"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[8]/D","333","394","553","664","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[16]/D","574","666","997","1184","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[24]/D","398","473","709","857","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[32]/D","476","553","804","952","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[40]/D","504","595","865","1038","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[48]/D","412","481","761","908","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[56]/D","364","423","673","801","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[0].RO_AND.u_LUT6_and2_1/u_LUT6/I1","335","404","621","759","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/out[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I0","336","403","667","809","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I2","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I3","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I4","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I5","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I0","293","361","580","718","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[1]/D","262","306","492","587","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[9]/D","500","583","837","992","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[17]/D","321","378","579","694","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[25]/D","381","442","706","839","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[33]/D","439","512","738","875","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[41]/D","495","575","909","1078","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[49]/D","460","538","810","967","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[57]/D","449","520","830","983","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I1","292","353","572","699","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_fifo_generator_0_i_2/I0","463","531","755","889","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[0].RO_AND.u_LUT6_and2_1/u_LUT6/I0","530","627","972","1166","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1296","1507","2240","2656","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[3].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1074","1247","1828","2167","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[4].RO_AND.u_LUT6_and2_1/u_LUT6/I0","490","577","915","1098","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[5].RO_AND.u_LUT6_and2_1/u_LUT6/I0","903","1049","1549","1836","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[6].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1140","1323","1957","2318","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6/I0","613","726","1085","1309","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_SAMPLE_NAND.u_LUT6_nand2_1/u_LUT6/I0","478","565","884","1062","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I0","554","650","1012","1210","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I1","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I2","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I3","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I4","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I5","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[1]/D","262","306","492","587","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[9]/D","500","583","837","992","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[17]/D","321","378","579","694","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[25]/D","381","442","706","839","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[33]/D","439","512","738","875","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[41]/D","495","575","909","1078","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[49]/D","460","538","810","967","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[57]/D","449","520","830","983","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I1","292","353","572","699","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/out[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I0","293","361","580","718","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I2","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I3","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I4","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I5","0","0","0","0","1"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/in0[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I0","304","371","635","777","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[2]/D","863","1005","1486","1770","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[10]/D","1040","1211","1775","2113","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[18]/D","1215","1414","2007","2383","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[26]/D","1255","1452","2163","2561","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[34]/D","1161","1350","1915","2273","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[42]/D","1288","1499","2146","2549","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[50]/D","1016","1181","1688","2006","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[58]/D","929","1080","1584","1884","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/out[0]","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I1","312","381","598","736","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_fifo_generator_0_i_2/I0","463","531","755","889","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[0].RO_AND.u_LUT6_and2_1/u_LUT6/I0","530","627","972","1166","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6/I0","554","650","1012","1210","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[3].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1074","1247","1828","2167","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[4].RO_AND.u_LUT6_and2_1/u_LUT6/I0","490","577","915","1098","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[5].RO_AND.u_LUT6_and2_1/u_LUT6/I0","903","1049","1549","1836","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[6].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1140","1323","1957","2318","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6/I0","613","726","1085","1309","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_SAMPLE_NAND.u_LUT6_nand2_1/u_LUT6/I0","478","565","884","1062","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6_0","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6/I0","1296","1507","2240","2656","0"
"second_except_data_ro0","u_entropy_source/RO_NUM_LOOP[2].RO_STAGE_LOOP[0].u_LUT6_not1/<const0>","data_ro_net","u_entropy_source/RO_NUM_LOOP[2].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6/I1","0","0","0","0","1"
